시간,암모니아,황화수소,온도,습도,환기팬,거품도포시간,거품도포량
2021-08-10 0:00,100,0.1,35.5,58,76,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:00,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:01,100,0.1,35.5,58,75,,
2021-08-10 0:02,100,0.1,35.5,58,75,,
2021-08-10 0:02,100,0.1,35.5,58,75,,
2021-08-10 0:02,100,0.1,35.5,58,75,,
2021-08-10 0:27,32,0.1,35.4,57,75,,
2021-08-10 0:27,41.5,0.1,35.4,57,75,,
2021-08-10 0:27,64,0.1,35.4,57,75,,
2021-08-10 0:27,87.5,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.5,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.5,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,76,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:27,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.5,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.5,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,76,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,58,75,,
2021-08-10 0:28,100,0.1,35.4,58,76,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,57,75,,
2021-08-10 0:28,100,0.1,35.4,58,75,,
2021-08-10 0:28,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,76,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:29,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,76,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:30,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,76,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:31,100,0.1,35.4,58,75,,
2021-08-10 0:32,100,0.1,35.4,58,75,,
2021-08-10 0:32,100,0.1,35.5,58,75,,
2021-08-10 0:57,29.5,0.1,35.4,57,75,,
2021-08-10 0:57,36.5,0.1,35.4,57,75,,
2021-08-10 0:57,54.5,0.1,35.4,57,75,,
2021-08-10 0:57,75,0.1,35.4,57,75,,
2021-08-10 0:57,97.5,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,76,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:57,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,57,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:58,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,76,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,76,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 0:59,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:00,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,59,75,,
2021-08-10 1:01,100,0.1,35.4,59,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.3,58,75,,
2021-08-10 1:01,100,0.1,35.3,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,59,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:01,100,0.1,35.4,58,75,,
2021-08-10 1:02,100,0.1,35.4,58,75,,
2021-08-10 1:02,100,0.1,35.4,58,75,,
2021-08-10 1:02,100,0.1,35.4,58,76,,
2021-08-10 1:27,32,0.1,35.4,57,75,,
2021-08-10 1:27,37.5,0.1,35.4,57,75,,
2021-08-10 1:27,57.5,0.1,35.4,57,75,,
2021-08-10 1:27,80,0.1,35.4,57,75,,
2021-08-10 1:27,98,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.3,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.3,57,75,,
2021-08-10 1:27,100,0.1,35.3,57,75,,
2021-08-10 1:27,100,0.1,35.3,57,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.3,57,75,,
2021-08-10 1:27,100,0.1,35.4,57,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.3,58,75,,
2021-08-10 1:27,100,0.1,35.4,58,75,,
2021-08-10 1:27,100,0.1,35.3,58,75,,
2021-08-10 1:27,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,76,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.4,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:28,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.4,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,76,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.4,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:29,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,76,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.2,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,58,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:30,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:31,100,0.1,35.3,59,75,,
2021-08-10 1:32,100,0.1,35.3,59,75,,
2021-08-10 1:32,100,0.1,35.3,59,75,,
2021-08-10 1:57,32,0.1,35.2,57,75,,
2021-08-10 1:57,39.5,0.1,35.2,58,75,,
2021-08-10 1:57,60,0.1,35.2,58,75,,
2021-08-10 1:57,84.5,0.1,35.3,58,75,,
2021-08-10 1:57,100,0.1,35.3,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.3,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
2021-08-10 1:57,100,0.1,35.2,58,75,,
